date,open,high,low,close,adj_close,volume
2019-01-01,1896.0,1910.0,1885.0,1902.800048828125,1795.517333984375,1094883
2019-01-02,1905.0,1934.449951171875,1900.0,1923.300048828125,1814.8616943359375,2100463
2019-01-03,1919.0,1944.949951171875,1893.0999755859375,1899.949951171875,1792.828125,2611668
2019-01-04,1900.0,1901.199951171875,1841.0,1876.8499755859375,1771.0301513671875,4280862
2019-01-07,1891.800048828125,1908.800048828125,1881.0,1897.9000244140625,1790.8935546875,1856423
2019-01-08,1905.4000244140625,1906.4000244140625,1883.300048828125,1893.550048828125,1786.7890625,1691756
2019-01-09,1907.4000244140625,1919.0,1866.699951171875,1886.949951171875,1780.560791015625,2414376
2019-01-10,1890.0,1905.0,1872.0999755859375,1888.550048828125,1782.07080078125,3053461
2019-01-11,1870.0,1875.0,1835.0,1842.550048828125,1738.66455078125,9209862
2019-01-14,1850.0,1851.0,1810.0,1813.25,1711.0162353515625,3615370
2019-01-15,1810.0,1869.3499755859375,1808.0,1867.800048828125,1762.49072265625,7711653
2019-01-16,1870.0,1875.0,1847.0,1870.1500244140625,1764.7083740234375,2359280
2019-01-17,1878.0,1898.0,1871.300048828125,1894.300048828125,1791.327880859375,2625816
2019-01-18,1881.0,1904.199951171875,1876.0,1900.6500244140625,1797.3328857421875,1683728
2019-01-21,1902.0,1932.0,1895.449951171875,1908.699951171875,1804.9451904296875,2409803
2019-01-22,1907.0999755859375,1918.25,1890.0,1901.9000244140625,1798.5147705078125,2457093
2019-01-23,1901.0,1906.0999755859375,1870.0,1875.5999755859375,1773.64453125,2578169
2019-01-24,1884.800048828125,1905.25,1875.0,1901.550048828125,1798.18408203125,1962927
2019-01-25,1902.0,1935.0,1901.0,1920.800048828125,1816.387451171875,2327080
2019-01-28,1933.0,1962.0,1925.5,1955.0,1848.7283935546875,2769033
2019-01-29,1962.0,1989.050048828125,1936.6500244140625,1982.75,1874.9698486328125,2557626
2019-01-30,1979.5999755859375,1989.5,1954.6500244140625,1981.4000244140625,1873.6932373046875,2429575
2019-01-31,1987.0,2019.75,1985.0,2014.0999755859375,1904.61572265625,4094319
2019-02-01,2009.5,2034.75,1998.0999755859375,2029.949951171875,1919.604248046875,3064163
2019-02-04,2029.949951171875,2055.449951171875,2023.0,2050.25,1938.8006591796875,1590764
2019-02-05,2050.0,2055.0,2028.0,2044.550048828125,1933.41064453125,1111404
2019-02-06,2049.89990234375,2086.85009765625,2041.050048828125,2074.800048828125,1962.0162353515625,1789812
2019-02-07,2074.75,2097.949951171875,2067.0,2082.89990234375,1969.67578125,1339945
2019-02-08,2075.0,2089.5,2051.0,2061.39990234375,1949.344482421875,1684474
2019-02-11,2060.0,2096.0,2048.89990234375,2065.89990234375,1953.5999755859375,1778730
2019-02-12,2070.0,2070.0,2018.0,2051.60009765625,1940.0771484375,2422903
2019-02-14,2060.050048828125,2075.0,2033.050048828125,2044.5999755859375,1933.4578857421875,1724085
2019-02-15,2049.0,2052.0,2010.949951171875,2029.699951171875,1919.36767578125,1930065
2019-02-18,2037.5999755859375,2041.949951171875,1962.6500244140625,1970.300048828125,1863.1966552734375,2942184
2019-02-19,1970.0,1971.0,1892.0,1904.800048828125,1801.257080078125,4408554
2019-02-20,1915.0,1933.800048828125,1881.300048828125,1914.75,1810.6663818359375,4645778
2019-02-21,1914.75,1940.0,1897.050048828125,1914.199951171875,1810.1461181640625,4683919
2019-02-22,1917.199951171875,1930.0,1905.0999755859375,1925.6500244140625,1820.973876953125,2271955
2019-02-25,1932.5,1990.0,1930.5,1985.1500244140625,1877.2392578125,2934880
2019-02-26,1984.0,2045.1500244140625,1972.25,2038.699951171875,1927.87841796875,6453309
2019-02-27,2040.0,2074.949951171875,2022.0,2058.10009765625,1946.2239990234375,4732082
2019-02-28,2060.0,2071.35009765625,1977.5999755859375,1983.449951171875,1875.6319580078125,8454295
2019-03-01,1995.050048828125,2005.0,1980.3499755859375,1995.4000244140625,1886.932373046875,4148548
