date,open,high,low,close,adj_close,volume
2019-01-01,375.3999938964844,376.8999938964844,369.0,372.29998779296875,354.9141540527344,877238
2019-01-02,373.3999938964844,377.6499938964844,369.25,372.8500061035156,355.4384765625,1160137
2019-01-03,373.45001220703125,381.3999938964844,373.45001220703125,378.04998779296875,360.3956298828125,2388605
2019-01-04,380.3999938964844,383.20001220703125,375.1000061035156,378.8500061035156,361.1582946777344,2011585
2019-01-07,380.79998779296875,391.20001220703125,380.04998779296875,386.79998779296875,368.73699951171875,3660860
2019-01-08,384.1499938964844,391.3999938964844,380.25,381.8500061035156,364.0181884765625,2451013
2019-01-09,384.0,385.70001220703125,378.5,383.75,365.8294677734375,1277868
2019-01-10,385.1000061035156,388.8500061035156,383.79998779296875,387.1000061035156,369.0230712890625,1236628
2019-01-11,387.1499938964844,390.0,380.04998779296875,381.45001220703125,363.63690185546875,1498377
2019-01-14,382.0,383.6000061035156,375.5,382.1000061035156,364.2565002441406,1027469
2019-01-15,383.1000061035156,385.1000061035156,379.70001220703125,381.45001220703125,363.63690185546875,911485
2019-01-16,383.1000061035156,384.8999938964844,378.0,380.3999938964844,362.63592529296875,884665
2019-01-17,380.3999938964844,383.3999938964844,378.20001220703125,380.20001220703125,362.44525146484375,986391
2019-01-18,382.1000061035156,382.6000061035156,375.25,379.3500061035156,361.6349792480469,1112430
2019-01-21,380.0,383.3999938964844,376.79998779296875,379.0,361.30126953125,508883
2019-01-22,377.79998779296875,379.95001220703125,370.54998779296875,375.54998779296875,358.01239013671875,1143741
2019-01-23,376.0,378.25,375.0,376.54998779296875,358.9656677246094,720808
2019-01-24,376.54998779296875,377.54998779296875,369.6499938964844,373.95001220703125,356.48712158203125,904818
2019-01-25,375.79998779296875,376.04998779296875,367.75,369.8999938964844,352.626220703125,1340306
2019-01-28,369.0,371.20001220703125,362.45001220703125,365.1499938964844,348.0980224609375,1317448
2019-01-29,363.6499938964844,367.75,358.0,365.5,348.43170166015625,1136235
2019-01-30,367.3999938964844,370.1499938964844,361.6000061035156,365.8999938964844,348.8130187988281,1786445
2019-01-31,367.04998779296875,371.3999938964844,362.1499938964844,366.75,349.6233215332031,3594106
2019-02-01,367.5,379.0,367.3500061035156,376.45001220703125,358.870361328125,2559709
2019-02-04,377.0,384.6499938964844,362.0,367.75,350.57666015625,2084615
2019-02-05,367.0,369.5,358.29998779296875,363.5,346.525146484375,2212876
2019-02-06,368.95001220703125,368.95001220703125,361.0,364.95001220703125,347.9073791503906,1975403
2019-02-07,367.8999938964844,370.45001220703125,361.79998779296875,368.45001220703125,351.2439880371094,1102826
2019-02-08,367.0,372.0,363.20001220703125,364.75,347.71673583984375,1243996
2019-02-11,365.1499938964844,366.8500061035156,358.8500061035156,362.3500061035156,345.4288024902344,363715
2019-02-12,361.79998779296875,362.8500061035156,354.25,358.1499938964844,344.0359191894531,1274113
2019-02-14,348.0,350.25,343.1000061035156,345.0,331.4041748046875,1158991
2019-02-15,347.0,347.0,332.6000061035156,339.29998779296875,325.9288024902344,1386168
2019-02-18,339.29998779296875,339.6499938964844,324.25,338.54998779296875,325.20831298828125,1913033
2019-02-19,337.8999938964844,339.25,333.5,334.70001220703125,321.5101013183594,870293
2019-02-20,335.04998779296875,339.0,331.20001220703125,333.04998779296875,319.9250793457031,1899200
2019-02-21,334.8999938964844,338.70001220703125,331.1000061035156,336.75,323.4792785644531,2342156
2019-02-22,337.0,343.0,335.75,339.6499938964844,326.2649841308594,2645863
2019-02-25,341.0,343.95001220703125,335.1000061035156,340.04998779296875,326.64923095703125,1400061
2019-02-26,337.79998779296875,344.3500061035156,333.1000061035156,341.3999938964844,327.946044921875,2639580
2019-02-27,343.3999938964844,346.20001220703125,334.04998779296875,339.29998779296875,325.9288024902344,1340797
2019-02-28,341.3999938964844,342.8500061035156,336.45001220703125,339.70001220703125,326.31304931640625,2406609
2019-03-01,342.0,342.79998779296875,330.8999938964844,334.8500061035156,321.6541442871094,1822470
2019-03-05,335.8999938964844,337.0,332.1000061035156,335.6499938964844,322.422607421875,2441292
2019-03-06,336.8500061035156,340.8500061035156,333.0,336.8500061035156,323.57537841796875,1505810
2019-03-07,336.95001220703125,339.6000061035156,335.25,337.79998779296875,324.4878845214844,1253611
2019-03-08,337.0,337.04998779296875,332.1499938964844,334.54998779296875,321.365966796875,1399038
2019-03-11,337.3999938964844,348.45001220703125,334.3999938964844,347.79998779296875,334.0938415527344,2776482
2019-03-12,351.3999938964844,353.0,348.54998779296875,350.8999938964844,337.0716247558594,1698262
2019-03-13,351.45001220703125,351.70001220703125,338.75,342.8999938964844,329.38690185546875,2055660
2019-03-14,342.8999938964844,348.5,339.6499938964844,346.5,332.84503173828125,1462370
2019-03-15,347.45001220703125,347.8999938964844,336.95001220703125,338.6499938964844,325.30438232421875,1988067
2019-03-18,338.6499938964844,341.95001220703125,336.0,341.04998779296875,327.6098327636719,1559631
2019-03-19,341.45001220703125,344.75,337.8500061035156,340.25,326.84136962890625,1840569
2019-03-20,341.8999938964844,344.8999938964844,337.45001220703125,338.8500061035156,325.49652099609375,1830509
2019-03-22,338.25,344.20001220703125,338.0,339.6499938964844,326.2649841308594,1718938
2019-03-25,338.79998779296875,339.0,330.5,334.29998779296875,321.12579345703125,1741857
2019-03-26,334.0,339.0,330.6499938964844,338.1000061035156,324.77606201171875,1157761
2019-03-27,338.3999938964844,342.5,334.8999938964844,337.0,323.71942138671875,2083168
2019-03-28,336.3999938964844,341.0,334.04998779296875,337.6000061035156,324.2958068847656,2680016
2019-04-01,347.3500061035156,360.0,346.3500061035156,348.0,334.28594970703125,1521558
2019-04-02,349.8999938964844,349.8999938964844,344.45001220703125,346.45001220703125,332.79705810546875,1512017
2019-04-03,360.0,360.0,352.70001220703125,354.8999938964844,340.9140319824219,5552671
2019-04-04,356.3500061035156,358.3999938964844,353.75,354.8500061035156,340.8659973144531,1515780
2019-04-05,355.0,357.5,350.3999938964844,356.75,342.6911315917969,1433076
2019-04-08,358.0,360.8999938964844,356.04998779296875,359.3500061035156,345.1886901855469,982984
2019-04-09,360.0,360.0,354.1000061035156,356.0,341.9706726074219,1872390
2019-04-10,358.0,362.5,356.3999938964844,359.3999938964844,345.2366638183594,1602144
2019-04-11,359.8999938964844,360.0,356.5,358.45001220703125,344.3241271972656,477415
2019-04-12,357.0,364.0,356.79998779296875,360.1000061035156,345.9090881347656,1169374
2019-04-15,361.0,363.25,354.3500061035156,361.1000061035156,346.86968994140625,2102597
2019-04-16,362.0,368.3500061035156,361.0,364.0,349.6554260253906,1295496
2019-04-18,362.25,368.3999938964844,362.25,366.1000061035156,351.6726379394531,1782666
2019-04-22,366.0,366.45001220703125,362.1000061035156,364.3500061035156,349.99163818359375,599607
2019-04-23,365.0,369.29998779296875,361.04998779296875,363.1000061035156,348.7908935546875,1567850
2019-04-24,363.5,365.20001220703125,356.8500061035156,362.8999938964844,348.5987854003906,998259
2019-04-25,364.0,364.8500061035156,355.5,356.45001220703125,342.4029541015625,2450422
2019-04-26,356.0,360.25,355.1499938964844,358.8999938964844,344.75640869140625,956639
2019-04-30,358.8999938964844,366.5,355.6000061035156,359.3999938964844,345.2366638183594,1664625
2019-05-02,360.20001220703125,363.0,353.8500061035156,355.20001220703125,341.20220947265625,504501
2019-05-03,355.0,357.1499938964844,350.45001220703125,356.04998779296875,342.0187072753906,897440
2019-05-06,355.79998779296875,355.8999938964844,337.54998779296875,339.6000061035156,326.2170104980469,2366260
2019-05-07,351.70001220703125,367.3500061035156,351.04998779296875,359.3999938964844,345.2366638183594,18534665
2019-05-08,359.3999938964844,359.8999938964844,346.1000061035156,355.1499938964844,341.1541748046875,5316216
2019-05-09,355.1000061035156,357.45001220703125,350.1499938964844,355.6499938964844,341.6344909667969,1523568
2019-05-10,353.5,358.6499938964844,353.5,357.1499938964844,343.0753479003906,715946
2019-05-13,355.3999938964844,356.20001220703125,347.6499938964844,351.3999938964844,337.55194091796875,2160599
2019-05-14,351.0,355.79998779296875,348.04998779296875,352.8999938964844,338.9928283691406,1561056
2019-05-15,352.8999938964844,357.8500061035156,351.6000061035156,355.04998779296875,341.0581359863281,3339966
2019-05-16,355.04998779296875,356.79998779296875,349.1000061035156,352.1000061035156,338.2243957519531,938992
2019-05-17,352.0,361.70001220703125,351.70001220703125,360.45001220703125,346.24530029296875,807407
2019-05-20,365.0,368.75,361.45001220703125,363.45001220703125,349.12713623046875,2073389
2019-05-21,365.0,365.5,359.25,361.3500061035156,347.10986328125,4039362
2019-05-22,363.5,366.79998779296875,361.6499938964844,363.8500061035156,349.5113220214844,2238254
2019-05-23,367.0,369.3999938964844,358.54998779296875,360.75,346.5334777832031,1937561
2019-05-24,364.6000061035156,367.75,359.0,363.1499938964844,348.8388977050781,2513710
2019-05-27,363.25,367.6000061035156,361.8999938964844,365.5,351.0963134765625,708539
2019-05-28,367.25,370.3999938964844,365.0,367.3999938964844,352.9214172363281,3298421
2019-05-29,368.70001220703125,369.3999938964844,364.0,366.8999938964844,352.44110107421875,2834826
2019-05-30,365.8500061035156,367.5,360.79998779296875,364.5,350.1357116699219,3275949
2019-05-31,366.5,375.0,366.5,371.95001220703125,357.2921447753906,2211020
2019-06-03,374.0,379.6000061035156,372.3999938964844,377.45001220703125,362.57537841796875,2949392
2019-06-04,376.04998779296875,378.29998779296875,374.0,376.6499938964844,361.8069152832031,750693
2019-06-06,379.0,380.45001220703125,372.54998779296875,374.8500061035156,360.07781982421875,1949514
2019-06-07,374.70001220703125,376.3999938964844,371.29998779296875,373.8500061035156,359.11724853515625,554298
2019-06-10,374.95001220703125,379.79998779296875,374.45001220703125,377.3999938964844,362.52734375,2323261
2019-06-11,377.95001220703125,380.0,376.04998779296875,376.8999938964844,362.04705810546875,814759
2019-06-12,376.3999938964844,378.95001220703125,374.54998779296875,375.8500061035156,361.0384216308594,758062
2019-06-13,375.1000061035156,378.8500061035156,375.04998779296875,377.04998779296875,362.191162109375,888567
2019-06-14,376.1000061035156,378.5,368.0,369.04998779296875,354.50640869140625,479642
2019-06-17,368.75,371.45001220703125,365.70001220703125,366.8500061035156,352.39312744140625,705722
2019-06-18,366.79998779296875,366.79998779296875,360.75,365.04998779296875,350.66400146484375,783301
2019-06-19,366.75,369.3999938964844,362.5,364.04998779296875,349.7034606933594,721336
2019-06-20,362.5,367.79998779296875,360.6000061035156,367.0,352.5372009277344,724208
2019-06-21,367.29998779296875,372.29998779296875,365.75,369.29998779296875,354.74652099609375,2543721
2019-06-24,369.0,373.0,368.1000061035156,369.3999938964844,354.8426208496094,2449869
2019-06-25,369.5,374.45001220703125,369.0,371.3500061035156,356.71575927734375,1051008
2019-06-26,370.1000061035156,373.8999938964844,368.70001220703125,370.79998779296875,356.1874084472656,590313
2019-06-27,372.3999938964844,374.0,369.8500061035156,370.8500061035156,356.2355041503906,708904
2019-06-28,371.0,372.29998779296875,368.3500061035156,370.54998779296875,355.9472961425781,818936
2019-07-01,371.1499938964844,377.75,369.3500061035156,370.25,355.65911865234375,1186927
2019-07-02,372.0,375.0,369.54998779296875,373.6499938964844,358.92510986328125,999876
2019-07-03,375.75,375.75,371.6000061035156,372.8500061035156,358.1566467285156,1206740
2019-07-04,372.0,375.5,371.25,374.20001220703125,359.45343017578125,1970504
2019-07-05,375.04998779296875,382.70001220703125,375.04998779296875,378.79998779296875,363.8721923828125,2242048
2019-07-08,377.5,377.8500061035156,370.0,370.95001220703125,356.3315124511719,1273733
2019-07-09,369.29998779296875,377.29998779296875,367.25,370.3999938964844,355.8031921386719,1647678
