date,open,high,low,close,adj_close,volume
2019-01-01,147.89999389648438,151.35000610351562,146.0,148.0,145.28857421875,72915
2019-01-02,149.0,151.0,148.0,149.89999389648438,147.1537322998047,89556
2019-01-03,149.0,150.8000030517578,147.25,149.8000030517578,147.0555877685547,63484
2019-01-04,149.0,150.3000030517578,147.25,149.85000610351562,147.10467529296875,122581
2019-01-07,150.1999969482422,151.5,145.5,147.1999969482422,144.50320434570312,73076
2019-01-08,146.89999389648438,151.0,146.10000610351562,150.5,147.7427520751953,60838
2019-01-09,150.9499969482422,156.0500030517578,149.14999389648438,149.9499969482422,147.2028350830078,453365
2019-01-10,151.14999389648438,151.75,150.0500030517578,151.0500030517578,148.2826690673828,47922
2019-01-11,151.0,151.89999389648438,148.10000610351562,150.0500030517578,147.30101013183594,47265
2019-01-14,146.14999389648438,152.0,146.14999389648438,150.0500030517578,147.30101013183594,74067
2019-01-15,151.39999389648438,153.0,150.0,152.25,149.460693359375,49864
2019-01-16,150.5,152.8000030517578,150.0,150.6999969482422,147.93907165527344,18434
2019-01-17,150.5,156.0,150.5,154.85000610351562,152.01307678222656,148928
2019-01-18,156.0,156.0,149.0,150.25,147.49732971191406,72688
2019-01-21,150.0,151.5,149.5,150.4499969482422,147.69366455078125,34158
2019-01-22,148.5,151.39999389648438,143.25,143.85000610351562,141.21458435058594,290528
2019-01-23,143.85000610351562,146.0,142.8000030517578,144.89999389648438,142.24533081054688,31046
2019-01-24,145.0,148.6999969482422,142.5,147.14999389648438,144.4541015625,133588
2019-01-25,147.0,147.9499969482422,141.6999969482422,145.64999389648438,142.9816131591797,48663
2019-01-28,144.75,147.8000030517578,135.0,145.10000610351562,142.44168090820312,113489
2019-01-29,144.4499969482422,144.9499969482422,137.5,139.64999389648438,137.0915069580078,92121
2019-01-30,138.0,142.4499969482422,138.0,138.64999389648438,136.10983276367188,45935
2019-01-31,139.0,141.35000610351562,139.0,140.64999389648438,138.0731964111328,18642
2019-02-01,140.89999389648438,147.10000610351562,138.64999389648438,144.85000610351562,142.19627380371094,52186
2019-02-04,145.5,147.1999969482422,138.5,140.3000030517578,137.7296142578125,50415
2019-02-05,138.5,144.39999389648438,138.5,139.0500030517578,136.50253295898438,41486
2019-02-06,139.89999389648438,142.0,138.0,140.75,138.17140197753906,38756
2019-02-07,141.5500030517578,143.64999389648438,139.0,142.0500030517578,139.44757080078125,37898
2019-02-08,138.0,140.0,134.0,135.5,133.01756286621094,338609
2019-02-11,134.5,135.5500030517578,131.0,131.5,129.09085083007812,33335
2019-02-12,130.1999969482422,137.0,129.5,131.4499969482422,129.04176330566406,67119
2019-02-14,125.5999984741211,128.4499969482422,125.55000305175781,126.1500015258789,123.8388671875,29276
2019-02-15,126.94999694824219,129.39999389648438,125.9000015258789,126.5999984741211,124.28060913085938,44650
2019-02-18,127.5,127.5,123.05000305175781,126.19999694824219,123.887939453125,27663
2019-02-19,126.25,131.8000030517578,126.25,128.10000610351562,125.75314331054688,39722
2019-02-20,128.0,131.5,125.8499984741211,126.8499984741211,124.52603912353516,61257
2019-02-21,128.60000610351562,128.85000610351562,124.05000305175781,125.25,123.19815063476562,50451
2019-02-22,124.30000305175781,127.3499984741211,124.30000305175781,126.4000015258789,124.32931518554688,22812
2019-02-25,127.19999694824219,128.0,125.30000305175781,126.25,124.18175506591797,24336
2019-02-26,126.25,128.0,124.0,125.9000015258789,123.83749389648438,159411
2019-02-27,125.05000305175781,139.5,125.05000305175781,137.64999389648438,135.39501953125,900363
2019-02-28,137.6999969482422,150.0,135.64999389648438,147.0500030517578,144.64102172851562,445980
2019-03-01,145.3000030517578,154.85000610351562,145.0,149.4499969482422,147.001708984375,411920
2019-03-05,150.0,152.25,148.4499969482422,151.6999969482422,149.21484375,116657
2019-03-06,153.35000610351562,153.85000610351562,148.3000030517578,149.4499969482422,147.001708984375,59062
2019-03-07,149.89999389648438,150.6999969482422,144.25,145.39999389648438,143.01805114746094,73941
2019-03-08,145.89999389648438,146.89999389648438,142.6999969482422,145.10000610351562,142.7229766845703,63554
2019-03-11,147.0,150.4499969482422,144.0,145.8000030517578,143.4114990234375,197210
2019-03-12,146.89999389648438,148.5,145.1999969482422,145.89999389648438,143.50985717773438,67414
2019-03-13,146.39999389648438,148.6999969482422,144.75,145.25,142.87049865722656,64532
2019-03-14,146.25,147.39999389648438,143.14999389648438,144.8000030517578,142.42788696289062,47816
2019-03-15,145.8000030517578,146.5,140.60000610351562,143.25,140.90325927734375,218554
2019-03-18,143.0,145.0,139.35000610351562,140.1999969482422,137.90322875976562,45418
2019-03-19,140.0,140.1999969482422,137.3000030517578,137.9499969482422,135.69009399414062,41719
2019-03-20,137.9499969482422,139.35000610351562,132.5,132.8000030517578,130.6244659423828,110968
2019-03-22,134.5500030517578,138.5,133.0,134.14999389648438,131.95236206054688,136995
2019-03-25,133.6999969482422,134.0,128.14999389648438,130.35000610351562,128.21461486816406,197273
2019-03-26,131.35000610351562,137.8000030517578,131.35000610351562,135.64999389648438,133.4277801513672,124871
2019-03-27,138.0,141.9499969482422,135.4499969482422,138.8000030517578,136.5261688232422,339500
2019-03-28,139.89999389648438,139.89999389648438,136.4499969482422,137.75,135.49337768554688,87369
2019-04-01,137.0,140.89999389648438,137.0,138.60000610351562,136.32943725585938,68499
