date,open,high,low,close,adj_close,volume
2019-01-01,481.0,482.5,476.42498779296875,479.92498779296875,462.90765380859375,717468
2019-01-02,479.5,481.0,469.57501220703125,473.17498779296875,456.3970031738281,2270096
2019-01-03,475.0,480.0,472.5,474.17498779296875,457.3615417480469,2809224
2019-01-04,473.0,475.2749938964844,462.5,466.17498779296875,449.64520263671875,3077278
2019-01-07,469.95001220703125,475.0,467.95001220703125,470.7749938964844,454.08209228515625,2344752
2019-01-08,474.0,474.0,466.54998779296875,472.57501220703125,455.8183288574219,3031576
2019-01-09,473.5,474.2749938964844,466.1499938964844,469.20001220703125,452.56298828125,2471720
2019-01-10,471.5,471.5,466.0,467.92498779296875,451.3331604003906,1832096
2019-01-11,467.5,470.5,460.0,470.0249938964844,453.3587951660156,4331368
2019-01-14,470.5,472.0,464.0,468.6000061035156,451.9842834472656,1956808
2019-01-15,464.5,477.95001220703125,464.5,473.8500061035156,457.048095703125,3693892
2019-01-16,474.0,477.1000061035156,468.375,469.125,452.4906311035156,1701242
2019-01-17,467.54998779296875,478.5,466.54998779296875,477.3500061035156,460.42401123046875,3690234
2019-01-18,474.29998779296875,484.375,473.17498779296875,483.1499938964844,466.0183410644531,4685056
2019-01-21,484.5249938964844,490.75,481.0249938964844,482.875,465.7530822753906,3265418
2019-01-22,481.0,482.2749938964844,468.5,470.375,453.69635009765625,4791592
2019-01-23,473.75,474.9750061035156,469.3500061035156,472.2250061035156,455.480712890625,5641586
2019-01-24,472.45001220703125,476.8500061035156,469.625,473.2250061035156,456.44525146484375,2954782
2019-01-25,474.5,487.8500061035156,473.04998779296875,484.70001220703125,467.5133972167969,4310008
2019-01-28,486.5,490.0,481.95001220703125,488.8999938964844,471.5644226074219,3029930
2019-01-29,489.0,497.42498779296875,480.54998779296875,494.2250061035156,476.7006530761719,4733138
2019-01-30,509.0,517.5,500.75,509.20001220703125,491.1446533203125,14053348
2019-01-31,509.79998779296875,511.57501220703125,493.375,502.6000061035156,484.7786560058594,9058428
2019-02-01,505.29998779296875,525.0,505.25,521.9249877929688,503.4184265136719,6460222
2019-02-04,522.5,528.9000244140625,520.1500244140625,522.4000244140625,503.87664794921875,4133944
2019-02-05,523.25,527.5,520.75,523.875,506.2684631347656,2368564
2019-02-06,525.5,532.4749755859375,522.5499877929688,527.5999755859375,509.8681945800781,2331000
2019-02-07,528.0,538.9000244140625,528.0,531.4500122070312,513.5888671875,3251088
2019-02-08,530.0,538.0,529.0250244140625,534.2249755859375,516.2706298828125,3733802
2019-02-11,534.0499877929688,542.0,531.5,539.6749877929688,521.537353515625,3157886
2019-02-12,538.0,539.2000122070312,526.375,529.4000244140625,511.6077880859375,2788882
2019-02-14,535.0,535.0,528.5250244140625,530.6500244140625,512.8157348632812,1970720
2019-02-15,533.0999755859375,533.6749877929688,520.75,528.625,510.8587646484375,2492120
2019-02-18,530.4000244140625,536.0,516.25,523.1500244140625,505.56781005859375,2550698
2019-02-19,524.0,525.5999755859375,518.1749877929688,519.5250244140625,502.0646667480469,1837440
2019-02-20,521.1749877929688,530.75,513.0,528.9749755859375,511.1970520019531,2558354
2019-02-21,530.0,530.75,521.2999877929688,526.7000122070312,508.99847412109375,2603154
