date,open,high,low,close,adj_close,volume
2019-01-01,524.0,524.5,513.5499877929688,515.75,479.1890869140625,4128173
2019-01-02,506.0,506.79998779296875,492.0,493.6499938964844,458.65570068359375,11747350
2019-01-03,493.0,493.1499938964844,480.25,481.25,447.1347351074219,13532944
2019-01-04,481.0,492.8500061035156,479.54998779296875,487.6499938964844,453.0810546875,10480072
2019-01-07,495.3999938964844,501.0,483.8999938964844,485.5,451.0834655761719,8406787
2019-01-08,485.6499938964844,493.3500061035156,483.79998779296875,491.3500061035156,456.5187683105469,6269706
2019-01-09,488.95001220703125,497.29998779296875,475.25,479.20001220703125,445.2300720214844,12696660
2019-01-10,480.0,484.1499938964844,477.5,480.3999938964844,446.344970703125,7081000
2019-01-11,483.95001220703125,484.25,472.0,474.20001220703125,440.58453369140625,7540824
2019-01-14,474.20001220703125,474.3999938964844,466.79998779296875,470.8500061035156,437.47198486328125,5889917
2019-01-15,473.0,476.5,469.0,475.04998779296875,441.374267578125,7603181
2019-01-16,476.1000061035156,479.8999938964844,472.70001220703125,474.54998779296875,440.90966796875,5280293
2019-01-17,476.29998779296875,478.25,470.5,473.1499938964844,439.60894775390625,4281935
2019-01-18,473.54998779296875,477.70001220703125,468.0,470.6499938964844,437.2861633300781,4914849
2019-01-21,473.0,477.5,470.1000061035156,471.70001220703125,438.2617492675781,4613690
2019-01-22,470.70001220703125,470.70001220703125,455.0,456.54998779296875,424.1856994628906,8957766
2019-01-23,457.0,467.8500061035156,457.0,464.6000061035156,431.6650390625,7259386
2019-01-24,464.5,464.5,457.20001220703125,460.75,428.08795166015625,4790846
2019-01-25,462.20001220703125,465.79998779296875,451.20001220703125,452.8999938964844,420.79443359375,4157967
2019-01-28,452.8999938964844,453.95001220703125,443.29998779296875,445.70001220703125,414.1048278808594,4335147
2019-01-29,444.0,452.1499938964844,441.3500061035156,443.79998779296875,412.3395080566406,5225724
2019-01-30,446.70001220703125,471.3999938964844,446.70001220703125,467.45001220703125,434.31298828125,10857925
2019-01-31,472.04998779296875,478.8999938964844,467.6499938964844,476.70001220703125,442.90728759765625,9243729
2019-02-01,477.0,482.0,470.0,474.70001220703125,441.049072265625,5015994
2019-02-04,474.8999938964844,478.6000061035156,452.0,476.04998779296875,442.3033447265625,10972029
2019-02-05,477.0,477.0,459.45001220703125,464.70001220703125,431.7579650878906,7281927
2019-02-06,466.0,486.70001220703125,463.79998779296875,485.1000061035156,450.7117919921875,10999265
2019-02-07,483.45001220703125,491.3999938964844,478.1000061035156,489.04998779296875,454.3818054199219,7857338
2019-02-08,483.0,487.75,465.95001220703125,468.75,435.5208740234375,8414514
2019-02-11,475.0,487.0,460.29998779296875,480.70001220703125,446.62371826171875,23262314
2019-02-12,478.3999938964844,497.20001220703125,476.70001220703125,487.3999938964844,452.8487548828125,18836111
2019-02-14,482.0,486.3500061035156,475.3999938964844,482.54998779296875,448.34259033203125,6185042
2019-02-15,483.0,483.3999938964844,462.6499938964844,467.5,434.35943603515625,7499240
2019-02-18,468.8999938964844,477.0,464.3999938964844,465.54998779296875,432.54766845703125,6253514
2019-02-19,465.3999938964844,480.6000061035156,465.3999938964844,470.95001220703125,437.5649108886719,8224545
2019-02-20,472.5,493.8500061035156,472.5,491.1499938964844,456.3329162597656,15487251
2019-02-21,492.54998779296875,502.8999938964844,490.3500061035156,498.8500061035156,463.4870910644531,11782714
